galleryImageId,productId,variantId,colorVariantId,imageUrl,imageSource,productName,categoryId,categoryName,brandId,brandName,gender,color,price,finalPrice,isActive,availableQuantity
f45af7b754ca9215eab57f8b:f4b6ff98187261071cee62ea:711c87a86e87d287a23668ed,f45af7b754ca9215eab57f8b,f4b6ff98187261071cee62ea,711c87a86e87d287a23668ed,https://buggy.yodycdn.com/images/product/07240832d70022e454db057279da14a7.webp,color_variant_image,Đồ Bộ Đùi Nữ Form Rộng Cổ V,353a6b754a244e9636d29f4e,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,99000,79200,true,80
f45af7b754ca9215eab57f8b:f4b6ff98187261071cee62ea:78997e9a8db56ad833c758af,f45af7b754ca9215eab57f8b,f4b6ff98187261071cee62ea,78997e9a8db56ad833c758af,https://buggy.yodycdn.com/images/product/6e7e5314e717784df51f4c2961a150bf.webp,color_variant_image,Đồ Bộ Đùi Nữ Form Rộng Cổ V,353a6b754a244e9636d29f4e,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,female,Gạch,99000,79200,true,80
f45af7b754ca9215eab57f8b:f4b6ff98187261071cee62ea:e219ca28d75d35961693872d,f45af7b754ca9215eab57f8b,f4b6ff98187261071cee62ea,e219ca28d75d35961693872d,https://buggy.yodycdn.com/images/product/c62e0b3ff4029897e73ea99a43daa1d4.webp,color_variant_image,Đồ Bộ Đùi Nữ Form Rộng Cổ V,353a6b754a244e9636d29f4e,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh,99000,79200,true,80
f45af7b754ca9215eab57f8b:f4b6ff98187261071cee62ea:e9ef34b380f3e568df92f58b,f45af7b754ca9215eab57f8b,f4b6ff98187261071cee62ea,e9ef34b380f3e568df92f58b,https://buggy.yodycdn.com/images/product/07240832d70022e454db057279da14a7.webp,color_variant_image,Đồ Bộ Đùi Nữ Form Rộng Cổ V,353a6b754a244e9636d29f4e,Đồ bộ,a6c66b8d301ac0218dbc24e0,YODY,female,Hồng,99000,79200,true,80
4161b1e8dea1c1a0b51e8701:product_image,4161b1e8dea1c1a0b51e8701,,,https://buggy.yodycdn.com/images/product/4e15964799df107697e17a07c2467533.webp,product_image,Giày Nam Penny Loafer Da  Bò Trẻ Trung,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,320
4161b1e8dea1c1a0b51e8701:dbbf3a3398a0922b6aa81a30:9419a6f5de8948949d2a9fad,4161b1e8dea1c1a0b51e8701,dbbf3a3398a0922b6aa81a30,9419a6f5de8948949d2a9fad,https://buggy.yodycdn.com/images/product/4e15964799df107697e17a07c2467533.webp,color_variant_image,Giày Nam Penny Loafer Da  Bò Trẻ Trung,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,49000,true,160
4161b1e8dea1c1a0b51e8701:dbbf3a3398a0922b6aa81a30:2f3af5d150c5d97c29200935,4161b1e8dea1c1a0b51e8701,dbbf3a3398a0922b6aa81a30,2f3af5d150c5d97c29200935,https://buggy.yodycdn.com/images/product/5f1c6cc4b241894ebd0ee5569b42951c.webp,color_variant_image,Giày Nam Penny Loafer Da  Bò Trẻ Trung,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Nâu,49000,49000,true,160
5e78226ed0a83b275a6f2758:product_image,5e78226ed0a83b275a6f2758,,,https://buggy.yodycdn.com/images/product/1742d81c7f96080885958c3ad1e862a2.webp,product_image,Áo Polo nam basic gia đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,,349000,349000,true,479
5e78226ed0a83b275a6f2758:c307dbdbd21131efa3f72be9:3ab8ef7d7a95217dfd2e6ebe,5e78226ed0a83b275a6f2758,c307dbdbd21131efa3f72be9,3ab8ef7d7a95217dfd2e6ebe,https://buggy.yodycdn.com/images/product/1742d81c7f96080885958c3ad1e862a2.webp,color_variant_image,Áo Polo nam basic gia đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng,349000,349000,true,239
5e78226ed0a83b275a6f2758:c307dbdbd21131efa3f72be9:1141dfce8b7c98904f1d612e,5e78226ed0a83b275a6f2758,c307dbdbd21131efa3f72be9,1141dfce8b7c98904f1d612e,https://buggy.yodycdn.com/images/product/1742d81c7f96080885958c3ad1e862a2.webp,color_variant_image,Áo Polo nam basic gia đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh Biển,349000,349000,true,240
76408a59f1605a5a4c5f9dd6:product_image,76408a59f1605a5a4c5f9dd6,,,https://buggy.yodycdn.com/images/product/0e93813c5d0f4adfaac661ad970c3752.webp,product_image,Quần Jeans Nam Slim Fit Thêu Túi,dec148ef376307c4b74ef56d,Quần jeans,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,480
76408a59f1605a5a4c5f9dd6:413ecb5bd70ac0b29ec60982:69907e00c792d27052641d14,76408a59f1605a5a4c5f9dd6,413ecb5bd70ac0b29ec60982,69907e00c792d27052641d14,https://buggy.yodycdn.com/images/product/0e93813c5d0f4adfaac661ad970c3752.webp,color_variant_image,Quần Jeans Nam Slim Fit Thêu Túi,dec148ef376307c4b74ef56d,Quần jeans,a6c66b8d301ac0218dbc24e0,YODY,male,Xám,49000,49000,true,200
76408a59f1605a5a4c5f9dd6:413ecb5bd70ac0b29ec60982:02b2a86bcdb772fcdc8667ab,76408a59f1605a5a4c5f9dd6,413ecb5bd70ac0b29ec60982,02b2a86bcdb772fcdc8667ab,https://buggy.yodycdn.com/images/product/2bf00e273705f681ca1af284aeabe095.webp,color_variant_image,Quần Jeans Nam Slim Fit Thêu Túi,dec148ef376307c4b74ef56d,Quần jeans,a6c66b8d301ac0218dbc24e0,YODY,male,Xám nhạt,49000,49000,true,280
fa7fddf7ddb3a02795243825:product_image,fa7fddf7ddb3a02795243825,,,https://buggy.yodycdn.com/images/product/13bc40233eff5fda4f4ad1a2afc169d1.webp,product_image,Giày Slipon Nam Da Nappa Cao Cấp Đế Mềm,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,,199000,199000,true,280
fa7fddf7ddb3a02795243825:4726e5e048396207b61ec6b5:ce4677c9e2e185949defe541,fa7fddf7ddb3a02795243825,4726e5e048396207b61ec6b5,ce4677c9e2e185949defe541,https://buggy.yodycdn.com/images/product/13bc40233eff5fda4f4ad1a2afc169d1.webp,color_variant_image,Giày Slipon Nam Da Nappa Cao Cấp Đế Mềm,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,199000,199000,true,280
4030355657bc5e6c06d07e80:product_image,4030355657bc5e6c06d07e80,,,https://buggy.yodycdn.com/images/product/bab0319da84ad87d9335ebef84b75f76.webp,product_image,Áo Polo Nữ Mắt Chim Kẻ Ngang Ngực,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,316
4030355657bc5e6c06d07e80:062c4ba78570e230e9ba3ff4:666386208c2fb31259d264ac,4030355657bc5e6c06d07e80,062c4ba78570e230e9ba3ff4,666386208c2fb31259d264ac,https://buggy.yodycdn.com/images/product/bab0319da84ad87d9335ebef84b75f76.webp,color_variant_image,Áo Polo Nữ Mắt Chim Kẻ Ngang Ngực,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,49000,49000,true,156
4030355657bc5e6c06d07e80:062c4ba78570e230e9ba3ff4:c0dabbbd88cb6d8b0d583fbb,4030355657bc5e6c06d07e80,062c4ba78570e230e9ba3ff4,c0dabbbd88cb6d8b0d583fbb,https://buggy.yodycdn.com/images/product/1679f5aa2de4018e0ab65eb67dc2ee5d.webp,color_variant_image,Áo Polo Nữ Mắt Chim Kẻ Ngang Ngực,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,HỒNG 1,49000,49000,true,160
7c0f8a10a147d1c0ba9ac745:product_image,7c0f8a10a147d1c0ba9ac745,,,https://buggy.yodycdn.com/images/product/b1a161bca0d3e9fff354bd84c4f34582.webp,product_image,Áo Polo Nữ Pique Mắt Chim Chấm Bi Cổ Sen,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,,99000,99000,true,320
7c0f8a10a147d1c0ba9ac745:5d52f77cbf83788bc3ecdc95:e2b189ee3089dc2be168f512,7c0f8a10a147d1c0ba9ac745,5d52f77cbf83788bc3ecdc95,e2b189ee3089dc2be168f512,https://buggy.yodycdn.com/images/product/b1a161bca0d3e9fff354bd84c4f34582.webp,color_variant_image,Áo Polo Nữ Pique Mắt Chim Chấm Bi Cổ Sen,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,99000,99000,true,80
7c0f8a10a147d1c0ba9ac745:5d52f77cbf83788bc3ecdc95:682a0ab977834546e2d58c40,7c0f8a10a147d1c0ba9ac745,5d52f77cbf83788bc3ecdc95,682a0ab977834546e2d58c40,https://buggy.yodycdn.com/images/product/2aee5b0716a9a2599881d813e7cb10da.webp,color_variant_image,Áo Polo Nữ Pique Mắt Chim Chấm Bi Cổ Sen,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Kem,99000,99000,true,80
7c0f8a10a147d1c0ba9ac745:5d52f77cbf83788bc3ecdc95:e21ceb7231d29476209a60de,7c0f8a10a147d1c0ba9ac745,5d52f77cbf83788bc3ecdc95,e21ceb7231d29476209a60de,https://buggy.yodycdn.com/images/product/5c09c765d99d2465c3f3223b22df393f.webp,color_variant_image,Áo Polo Nữ Pique Mắt Chim Chấm Bi Cổ Sen,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Hồng,99000,99000,true,80
7c0f8a10a147d1c0ba9ac745:5d52f77cbf83788bc3ecdc95:7735c860ad746a43542c0dfa,7c0f8a10a147d1c0ba9ac745,5d52f77cbf83788bc3ecdc95,7735c860ad746a43542c0dfa,https://buggy.yodycdn.com/images/product/440f8ba323b5ce271876be0073d923f4.webp,color_variant_image,Áo Polo Nữ Pique Mắt Chim Chấm Bi Cổ Sen,69b494f8475f3a2bdd735e6a,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh ngọc,99000,99000,true,80
e1fe9750c86b5e745797c67c:product_image,e1fe9750c86b5e745797c67c,,,https://buggy.yodycdn.com/images/product/b1a80c98610c21e1d53b5a39eb5618e7.webp,product_image,Giày Lười Nam Moccasin Da Mill Đai Khóa,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,,99000,99000,true,560
e1fe9750c86b5e745797c67c:83c18229665b439b23351b07:df060c5d9a3cfd3b076fe349,e1fe9750c86b5e745797c67c,83c18229665b439b23351b07,df060c5d9a3cfd3b076fe349,https://buggy.yodycdn.com/images/product/b1a80c98610c21e1d53b5a39eb5618e7.webp,color_variant_image,Giày Lười Nam Moccasin Da Mill Đai Khóa,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Nâu,99000,99000,true,280
e1fe9750c86b5e745797c67c:83c18229665b439b23351b07:e8bc3e05c043a1a06ecafa4e,e1fe9750c86b5e745797c67c,83c18229665b439b23351b07,e8bc3e05c043a1a06ecafa4e,https://buggy.yodycdn.com/images/product/9beb136fbd42245b7e648b6af3e44b9e.webp,color_variant_image,Giày Lười Nam Moccasin Da Mill Đai Khóa,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,99000,99000,true,280
30c0c8dfa0be994a66075d74:product_image,30c0c8dfa0be994a66075d74,,,https://buggy.yodycdn.com/images/product/32427f02455fde426a54fe49e7d43875.webp,product_image,Áo Sơ Mi Nữ Tay Ngắn Dáng Suông Dài,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,360
30c0c8dfa0be994a66075d74:37ec860f590d046f6831893e:affe96b83e70c65663902a9f,30c0c8dfa0be994a66075d74,37ec860f590d046f6831893e,affe96b83e70c65663902a9f,https://buggy.yodycdn.com/images/product/32427f02455fde426a54fe49e7d43875.webp,color_variant_image,Áo Sơ Mi Nữ Tay Ngắn Dáng Suông Dài,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,49000,49000,true,120
30c0c8dfa0be994a66075d74:37ec860f590d046f6831893e:0fbded39b75d8fada09b8a14,30c0c8dfa0be994a66075d74,37ec860f590d046f6831893e,0fbded39b75d8fada09b8a14,https://buggy.yodycdn.com/images/product/32427f02455fde426a54fe49e7d43875.webp,color_variant_image,Áo Sơ Mi Nữ Tay Ngắn Dáng Suông Dài,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,49000,true,120
30c0c8dfa0be994a66075d74:37ec860f590d046f6831893e:9aadf39711946465f80d0013,30c0c8dfa0be994a66075d74,37ec860f590d046f6831893e,9aadf39711946465f80d0013,https://buggy.yodycdn.com/images/product/424437b703b127345e3b17b13e442fd6.webp,color_variant_image,Áo Sơ Mi Nữ Tay Ngắn Dáng Suông Dài,aa4a4d81f683b69913c3917a,Áo sơ mi,a6c66b8d301ac0218dbc24e0,YODY,female,Xanh đen,49000,49000,true,120
c1e1bec70a763a23626f8ef4:product_image,c1e1bec70a763a23626f8ef4,,,https://buggy.yodycdn.com/images/product/17b6ab5ca1299ebefb262d8e7a99ab55.webp,product_image,Bộ Đồ Nam Sportman,84d9b69c98e6cf7b9ac4cff9,Bộ thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,479
c1e1bec70a763a23626f8ef4:2f6f95aef7560d82f8ab581f:0db1c277a2633dd411bc6bdb,c1e1bec70a763a23626f8ef4,2f6f95aef7560d82f8ab581f,0db1c277a2633dd411bc6bdb,https://buggy.yodycdn.com/images/product/17b6ab5ca1299ebefb262d8e7a99ab55.webp,color_variant_image,Bộ Đồ Nam Sportman,84d9b69c98e6cf7b9ac4cff9,Bộ thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng đen,49000,49000,true,160
c1e1bec70a763a23626f8ef4:2f6f95aef7560d82f8ab581f:9bc43bd22dfa4d9e05cbd2b9,c1e1bec70a763a23626f8ef4,2f6f95aef7560d82f8ab581f,9bc43bd22dfa4d9e05cbd2b9,https://buggy.yodycdn.com/images/product/26f0a737f2077c24d4f5834d5157237d.webp,color_variant_image,Bộ Đồ Nam Sportman,84d9b69c98e6cf7b9ac4cff9,Bộ thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,Đen ghi,49000,49000,true,160
c1e1bec70a763a23626f8ef4:2f6f95aef7560d82f8ab581f:5b256d0e91f576ab86e708b5,c1e1bec70a763a23626f8ef4,2f6f95aef7560d82f8ab581f,5b256d0e91f576ab86e708b5,https://buggy.yodycdn.com/images/product/9cad9fcd0de5ccc0bf2a35ba024a9142.webp,color_variant_image,Bộ Đồ Nam Sportman,84d9b69c98e6cf7b9ac4cff9,Bộ thể thao,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng tím than,49000,49000,true,159
7c3b641fffb394c64751a827:product_image,7c3b641fffb394c64751a827,,,https://buggy.yodycdn.com/images/product/3a371cd6fa764250aca2a3824699227d.webp,product_image,Giày Lười Nam Đai Ngang Da Nappa,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,44100,true,400
7c3b641fffb394c64751a827:a23479c36de925f2eac2c669:7879cd848c9178cd2528bb9b,7c3b641fffb394c64751a827,a23479c36de925f2eac2c669,7879cd848c9178cd2528bb9b,https://buggy.yodycdn.com/images/product/3a371cd6fa764250aca2a3824699227d.webp,color_variant_image,Giày Lười Nam Đai Ngang Da Nappa,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh,49000,44100,true,200
7c3b641fffb394c64751a827:a23479c36de925f2eac2c669:9099af7a7b5b22d4f9466aa3,7c3b641fffb394c64751a827,a23479c36de925f2eac2c669,9099af7a7b5b22d4f9466aa3,https://buggy.yodycdn.com/images/product/3a371cd6fa764250aca2a3824699227d.webp,color_variant_image,Giày Lười Nam Đai Ngang Da Nappa,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,44100,true,200
002b74340f878eb87e4ae306:product_image,002b74340f878eb87e4ae306,,,https://buggy.yodycdn.com/images/product/03f946692f81425e48103d16a7297928.webp,product_image,Áo Polo Nam Pique Gia Đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,,349000,314100,true,835
002b74340f878eb87e4ae306:ea0217030bdbb6a91db1d768:966b83d0b13bd7b06ddd56db,002b74340f878eb87e4ae306,ea0217030bdbb6a91db1d768,966b83d0b13bd7b06ddd56db,https://buggy.yodycdn.com/images/product/03f946692f81425e48103d16a7297928.webp,color_variant_image,Áo Polo Nam Pique Gia Đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Trắng,349000,314100,true,115
002b74340f878eb87e4ae306:ea0217030bdbb6a91db1d768:65caf7bb77e60f5ac3a25731,002b74340f878eb87e4ae306,ea0217030bdbb6a91db1d768,65caf7bb77e60f5ac3a25731,https://buggy.yodycdn.com/images/product/03f946692f81425e48103d16a7297928.webp,color_variant_image,Áo Polo Nam Pique Gia Đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh Biển,349000,314100,true,240
002b74340f878eb87e4ae306:ea0217030bdbb6a91db1d768:8bb4c676bd76e5d064c67125,002b74340f878eb87e4ae306,ea0217030bdbb6a91db1d768,8bb4c676bd76e5d064c67125,https://buggy.yodycdn.com/images/product/e2a94bfe0f6b9dcc09a93834eef7645a.webp,color_variant_image,Áo Polo Nam Pique Gia Đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Xanh cổ vịt,349000,314100,true,240
002b74340f878eb87e4ae306:ea0217030bdbb6a91db1d768:3da9c2a2f68f09130530dbc2,002b74340f878eb87e4ae306,ea0217030bdbb6a91db1d768,3da9c2a2f68f09130530dbc2,https://buggy.yodycdn.com/images/product/03f946692f81425e48103d16a7297928.webp,color_variant_image,Áo Polo Nam Pique Gia Đình,43664554fe2d2ee1bd5ee884,Áo polo,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,349000,314100,true,240
cc2777b8a0ea1455841f3d51:product_image,cc2777b8a0ea1455841f3d51,,,https://buggy.yodycdn.com/images/product/e624ddb54aee027050462389433d42f4.webp,product_image,Áo Phông Nữ Cotton USA In Girl,168770046e53a34e044f8eb0,Áo thun,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,44100,true,160
cc2777b8a0ea1455841f3d51:8ae3c63c8928501007620479:b2f2e844b85617dc45659296,cc2777b8a0ea1455841f3d51,8ae3c63c8928501007620479,b2f2e844b85617dc45659296,https://buggy.yodycdn.com/images/product/e624ddb54aee027050462389433d42f4.webp,color_variant_image,Áo Phông Nữ Cotton USA In Girl,168770046e53a34e044f8eb0,Áo thun,a6c66b8d301ac0218dbc24e0,YODY,female,Trắng,49000,44100,true,160
bb042986a136fd0e5d1f5719:product_image,bb042986a136fd0e5d1f5719,,,https://buggy.yodycdn.com/images/product/0ee6c5908a16f0532f1332c11bc95c3b.webp,product_image,Giày nam derby da bò nappa sang trọng,901c479b26ad38fd52a65b8a,Giày / Dép khác,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,400
bb042986a136fd0e5d1f5719:1df6b0dc19153762a44c1c08:eb895a5b880952b3fda9f5a4,bb042986a136fd0e5d1f5719,1df6b0dc19153762a44c1c08,eb895a5b880952b3fda9f5a4,https://buggy.yodycdn.com/images/product/0ee6c5908a16f0532f1332c11bc95c3b.webp,color_variant_image,Giày nam derby da bò nappa sang trọng,901c479b26ad38fd52a65b8a,Giày / Dép khác,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,49000,true,200
bb042986a136fd0e5d1f5719:1df6b0dc19153762a44c1c08:2306bfffc6ce063012f6c1e3,bb042986a136fd0e5d1f5719,1df6b0dc19153762a44c1c08,2306bfffc6ce063012f6c1e3,https://buggy.yodycdn.com/images/product/cf8a53e0f918cfef285b8b44f1958bc6.webp,color_variant_image,Giày nam derby da bò nappa sang trọng,901c479b26ad38fd52a65b8a,Giày / Dép khác,a6c66b8d301ac0218dbc24e0,YODY,male,Nâu,49000,49000,true,200
e38db686365335c332f36264:product_image,e38db686365335c332f36264,,,https://buggy.yodycdn.com/images/product/e348704a43b048f4331410ffd54ba9c1.webp,product_image,Quần Âu Nữ Dáng Suông Thoải Mái,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,320
e38db686365335c332f36264:3b47dc2dbc293699162fe27e:9a7c227cc9dc94361eb32588,e38db686365335c332f36264,3b47dc2dbc293699162fe27e,9a7c227cc9dc94361eb32588,https://buggy.yodycdn.com/images/product/e348704a43b048f4331410ffd54ba9c1.webp,color_variant_image,Quần Âu Nữ Dáng Suông Thoải Mái,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Nâu,49000,49000,true,160
e38db686365335c332f36264:3b47dc2dbc293699162fe27e:57af4cde877e8f9df7c35df1,e38db686365335c332f36264,3b47dc2dbc293699162fe27e,57af4cde877e8f9df7c35df1,https://buggy.yodycdn.com/images/product/6c338b4fb561bcfe69ea946d2bf35367.webp,color_variant_image,Quần Âu Nữ Dáng Suông Thoải Mái,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,49000,true,160
cd4cac0fe79ca49560e69cd1:product_image,cd4cac0fe79ca49560e69cd1,,,https://buggy.yodycdn.com/images/product/eb195675359e8e577608a072b1244646.webp,product_image,Quần Âu Nữ Relax Pants Co Giãn 4 Chiều,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,,49000,49000,true,800
cd4cac0fe79ca49560e69cd1:cf07f83bd645583dce2e2abb:d875cb8389e046a82c2d2f79,cd4cac0fe79ca49560e69cd1,cf07f83bd645583dce2e2abb,d875cb8389e046a82c2d2f79,https://buggy.yodycdn.com/images/product/eb195675359e8e577608a072b1244646.webp,color_variant_image,Quần Âu Nữ Relax Pants Co Giãn 4 Chiều,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Be,49000,49000,true,160
cd4cac0fe79ca49560e69cd1:cf07f83bd645583dce2e2abb:4c216ef6d08d714e827a2428,cd4cac0fe79ca49560e69cd1,cf07f83bd645583dce2e2abb,4c216ef6d08d714e827a2428,https://buggy.yodycdn.com/images/product/8b74fa182361355c7dc2f5b9c48a04a4.webp,color_variant_image,Quần Âu Nữ Relax Pants Co Giãn 4 Chiều,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Nâu,49000,49000,true,160
cd4cac0fe79ca49560e69cd1:cf07f83bd645583dce2e2abb:3ff96c7638de8a295a479355,cd4cac0fe79ca49560e69cd1,cf07f83bd645583dce2e2abb,3ff96c7638de8a295a479355,https://buggy.yodycdn.com/images/product/de0a6d4713792c58043b8fb7ce72e1d1.webp,color_variant_image,Quần Âu Nữ Relax Pants Co Giãn 4 Chiều,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Ghi Đậm,49000,49000,true,160
cd4cac0fe79ca49560e69cd1:cf07f83bd645583dce2e2abb:6005363a8a522407f1448762,cd4cac0fe79ca49560e69cd1,cf07f83bd645583dce2e2abb,6005363a8a522407f1448762,https://buggy.yodycdn.com/images/product/a8a3bc0cacda15b7f0ed5d8e8ea0669a.webp,color_variant_image,Quần Âu Nữ Relax Pants Co Giãn 4 Chiều,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Tím than,49000,49000,true,160
cd4cac0fe79ca49560e69cd1:cf07f83bd645583dce2e2abb:995d9b6c605d73f6d5ca5b38,cd4cac0fe79ca49560e69cd1,cf07f83bd645583dce2e2abb,995d9b6c605d73f6d5ca5b38,https://buggy.yodycdn.com/images/product/e5a191ea74ae747f7a35cf54c394aa79.webp,color_variant_image,Quần Âu Nữ Relax Pants Co Giãn 4 Chiều,cac1da5776adbdf5a8408fc1,Quần âu,a6c66b8d301ac0218dbc24e0,YODY,female,Đen,49000,49000,true,160
4fd3fcbc958246290134d8d6:product_image,4fd3fcbc958246290134d8d6,,,https://buggy.yodycdn.com/images/product/bcdc928e015ec7730df91be54aed3417.webp,product_image,Giầy nam penny loafer da bò nappa cao cấp,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,400
4fd3fcbc958246290134d8d6:1b35696694016c45479c61f0:a7151b607f7dae8ad1c88d54,4fd3fcbc958246290134d8d6,1b35696694016c45479c61f0,a7151b607f7dae8ad1c88d54,https://buggy.yodycdn.com/images/product/bcdc928e015ec7730df91be54aed3417.webp,color_variant_image,Giầy nam penny loafer da bò nappa cao cấp,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,49000,true,200
4fd3fcbc958246290134d8d6:1b35696694016c45479c61f0:29a01b458a7c224b137e389d,4fd3fcbc958246290134d8d6,1b35696694016c45479c61f0,29a01b458a7c224b137e389d,https://buggy.yodycdn.com/images/product/86ca5e5586f24d32819900d4f3e31af3.webp,color_variant_image,Giầy nam penny loafer da bò nappa cao cấp,586c61789a581be481dac069,Giày lười,a6c66b8d301ac0218dbc24e0,YODY,male,Nâu,49000,49000,true,200
625c119dad5281c2d5eb5dc6:product_image,625c119dad5281c2d5eb5dc6,,,https://buggy.yodycdn.com/images/product/4cd8b5184e92a0cda525203986088357.webp,product_image,Quần Kaki Nam Form Slim Cao Cấp,96ecfd55e596c45115748b54,Quần kaki,a6c66b8d301ac0218dbc24e0,YODY,male,,49000,49000,true,1000
625c119dad5281c2d5eb5dc6:18807d3756f73495fc0d7c94:1df2d91a78ecfdfe97e94581,625c119dad5281c2d5eb5dc6,18807d3756f73495fc0d7c94,1df2d91a78ecfdfe97e94581,https://buggy.yodycdn.com/images/product/4cd8b5184e92a0cda525203986088357.webp,color_variant_image,Quần Kaki Nam Form Slim Cao Cấp,96ecfd55e596c45115748b54,Quần kaki,a6c66b8d301ac0218dbc24e0,YODY,male,Đen,49000,49000,true,200
625c119dad5281c2d5eb5dc6:18807d3756f73495fc0d7c94:1ea0deec749e68adf71f9289,625c119dad5281c2d5eb5dc6,18807d3756f73495fc0d7c94,1ea0deec749e68adf71f9289,https://buggy.yodycdn.com/images/product/1fb3d0364367afcb8eb592f1677b9ba3.webp,color_variant_image,Quần Kaki Nam Form Slim Cao Cấp,96ecfd55e596c45115748b54,Quần kaki,a6c66b8d301ac0218dbc24e0,YODY,male,Tím than,49000,49000,true,200
625c119dad5281c2d5eb5dc6:18807d3756f73495fc0d7c94:8ebf81ede274a4443b80c0f8,625c119dad5281c2d5eb5dc6,18807d3756f73495fc0d7c94,8ebf81ede274a4443b80c0f8,https://buggy.yodycdn.com/images/product/9b69756ec6443b42dbe6226b1bce9d7b.webp,color_variant_image,Quần Kaki Nam Form Slim Cao Cấp,96ecfd55e596c45115748b54,Quần kaki,a6c66b8d301ac0218dbc24e0,YODY,male,Xám,49000,49000,true,200
